vin,car_make,car_year,car_color
WBA3B1G55FN818816,Volkswagen,2000,Teal
WP0AA2A88EK370819,Geo,1992,Red
3VWC17AU0FM182368,Buick,1998,Violet
JN1CY0AP6AM219320,Chevrolet,1969,Crimson
1N6BF0KM3FN612161,Chevrolet,2008,
WAUDF78EX5A130035,GMC,1998,
3D7TT2CT0BG408282,GMC,1997,
WBSBR93401E201024,Mercury,2005,
KNADH5A37A6359051,Oldsmobile,1998,Yellow
KNAFT4A27C5551376,Volkswagen,2008,
SAJWA4HA3EM204188,,,Khaki
2G4GU5GV6C9268834,,,Blue
1C6RD7NT5CS307204,Dodge,2004,Puce
WBABN33443J916895,Dodge,2005,Goldenrod
WDDHF8JB8DA660924,Dodge,1996,Mauv
WAULC58E64A815396,GMC,1992,Pink
WBAVC93558K442603,Mazda,2003,Purple
1FTMF1E85AF925678,Spyker,2004,Puce
YV4902DZ6E2624941,Subaru,1994,Crimson
5UXKR0C51F0195507,Pontiac,1991,Pink
WBAPK5C54BF337605,Nissan,2006,Yellow
JM1NC2JF2D0172628,Dodge,1992,Khaki
WAUJC68E25A679508,Scion,2011,Goldenrod
3FA6P0PU3ER005348,Pontiac,2002,
1FTEX1E82AK952491,Lincoln,2011,Yellow
WAUVKAFR9AA056068,Oldsmobile,1998,Maroon
WDDGF4HB9EA132725,Chrysler,2001,Purple
JM1BL1L34C1494910,BMW,2001,Fuscia
5TDBW5G17DS370531,,,Red
1G6DJ8EV1A0702365,GMC,2005,Blue
WDDPK4HA6DF359391,Chrysler,2008,Fuscia
KNDJN2A23E7910015,Mitsubishi,2012,Khaki
WAUUL98E87A340818,Mercedes-Benz,2003,Mauv
1GYS4EEJ7BR848929,Ford,1985,Purple
ML32A3HJ0EH506184,Dodge,1992,Blue
WAUDGAFL2CA377509,Ford,2010,Turquoise
JM1DE1KY2E0611683,Audi,2008,
1GYS4CEF1DR876874,Ford,2000,Green
5TDBM5G10AS353927,Plymouth,1992,Orange
5FRYD4H62EB019941,Porsche,1988,Puce
1D7RB1CT7AS482619,Ford,1985,Puce
5XXGM4A78EG346678,Honda,1996,Purple
YV440MBM2F1887657,Nissan,1998,Green
WAUPL68EX4A894109,Subaru,1990,Crimson
JN1CV6EK2DM624282,Audi,2010,
SALAG2V66EA138354,Ford,1993,Green
WAUDFAFL7BA861788,BMW,2009,Blue
19XFB4F23FE010896,Kia,2005,Purple
WBASP4C53BC836645,Volkswagen,1985,
WA1VMAFE9CD690809,Volkswagen,1989,
JN8AF5MR6FT418714,Mercedes-Benz,1998,Indigo
3C63DRGL1CG657709,Suzuki,2007,
JTHDU1EF5E5396315,Ford,2002,
3N1CN7AP9EK759641,Chevrolet,2006,Maroon
YV4952CT6E1136657,Chevrolet,1999,Yellow
3C6TD5CT3CG937033,BMW,2010,Crimson
WBAEK73404B921004,BMW,2004,Pink
1B3AZ6JZ2AV298177,Mitsubishi,1986,Puce
WAULC68E64A596638,Honda,1997,Teal
4T1BD1EB3FU476446,Chevrolet,1999,Pink
3VW4S7AT3EM409589,Mercedes-Benz,2006,Orange
5GADS13S372074902,Volkswagen,1998,Turquoise
SCFBB03B68G226712,Hummer,2004,
WAUEL74F35N456411,Buick,1987,
WA1LMBFE1CD313209,Mercedes-Benz,2003,Orange
1C4RDHAG8EC170053,Mercury,1997,
SCBDC47L57C928429,Lamborghini,2011,Khaki
WBANA53515B778744,Hyundai,2012,Pink
2G61T5S31E9448649,Subaru,2009,Teal
WAULC58E42A905854,Ford,1990,Fuscia
JN1AZ4EH5FM886739,Toyota,1992,Yellow
JTEBU5JR7E5485928,Isuzu,1998,Purple
2C3CDXJG1EH735261,Mercury,1987,
WBSDX9C57DE955632,Chrysler,2003,Khaki
WAULH64B91N501071,Cadillac,1996,Mauv
1G6DL5EG2A0859090,,,Maroon
1G6KD57Y67U358828,,,
JTMHY7AJ6D4983860,Honda,1986,Pink
2T1BU4EE7CC345366,,,Blue
SALGS2DF0DA510361,Dodge,1998,Fuscia
1GD022CG8CZ064314,BMW,2007,Purple
3GYFNEEY6AS636983,,,Maroon
3VWF17AT6FM155762,Pontiac,1994,Teal
2HNYD2H22CH116903,,,Green
SAJWA2EK0EM139804,GMC,2006,
19UUA56942A880992,Audi,2009,Crimson
1C3BC2FB2BN391991,Chevrolet,2002,Yellow
4T1BD1FK8EU991097,Ford,2013,Crimson
WA19FAFL1DA544868,Chevrolet,1994,Khaki
1G6DW677760705167,Toyota,2006,
WAUCFAFR5FA783968,Lexus,2013,Mauv
5J6TF2H56FL005454,,,Violet
WDDHF8JB3DA834589,Mitsubishi,1994,Maroon
2G4GS5EV4C9358654,Volkswagen,2009,
WA1EY74L67D351861,GMC,2003,Orange
WBA3N5C56EF463149,Saturn,2009,Crimson
TRUUT28N331619460,Ford,1995,Pink
5TDBKRFH4FS925648,Volkswagen,1998,Pink
3VW117AU9FM253588,Mitsubishi,1987,Fuscia
2T1BU4EE5DC228189,Volkswagen,1998,Goldenrod
SAJWJ2GD7F8170024,,,Pink
1D4PU5GK1AW737118,Suzuki,1986,Puce
1G4PS5SK9E4277200,Ford,2000,Orange
WBANN735X7B412901,Chevrolet,1994,Crimson
1GTN2TEH9FZ813132,,,Aquamarine
WAUHF98P38A835584,Nissan,2002,Puce
JTHBE1BLXFA679252,Pontiac,1963,Aquamarine
WAUCFAFH7AN406986,Cadillac,2009,Violet
2C4RDGCG9FR498632,Oldsmobile,2003,Blue
WAUUL58E85A110587,GMC,2005,Crimson
1GYFC66868R217524,Chevrolet,1997,Teal
19VDE1F37FE808882,Chevrolet,1994,Goldenrod
JH4CW2H65EC560505,Mazda,2006,Indigo
SAJWA0HP1EM297676,Suzuki,2007,Indigo
5TDDK3DC7BS134358,,,Blue
4T1BD1FKXDU127084,Buick,1999,Maroon
WAUAH78E46A030625,,,Aquamarine
WBAYF4C53DD861359,Honda,2002,Aquamarine
WAUAC48H35K449789,Scion,2008,Pink
WDDGF4HB9ER379454,GMC,2002,Maroon
WAUDT94F15N186117,Cadillac,2008,Yellow
JH4DC53824S044078,,,Purple
5FNYF3H23FB294237,Pontiac,2003,
WAUGGBFC7CN569911,,,Purple
WBAKP9C59FD754433,Chevrolet,2011,Maroon
WAUKD98P97A239017,Ford,1984,Fuscia
JTDKDTB33D1895845,Chevrolet,1960,Green
2C3CA9CTXAH596806,Suzuki,1989,Blue
1FTEX1CMXDK475636,Pontiac,2003,Blue
4T1BF1FK2CU142980,Nissan,2012,Turquoise
1FTEX1CM0CF471621,,,Yellow
WAUNF98PX8A195733,Plymouth,1995,Blue
WBAYG0C56DD765120,GMC,2006,
WBAWC7C54AE029200,Ford,1995,Goldenrod
1G6DG1E30E0279420,BMW,2008,Yellow
JTHBE1D28E5375736,Lincoln,1992,Red
WVGEP9BP3FD495601,Honda,2000,Indigo
1GD01ZCG7CF405019,Honda,2011,Maroon
WBAKG1C57BE446084,Porsche,2006,Maroon
1G6AL1R33F0132065,Mazda,2008,Crimson
1G6AB5S38D0517431,,,Maroon
WUAW2AFCXEN207357,Plymouth,2000,Pink
2G4GP5EX2E9904826,Lincoln,1999,Purple
2V4RW3D16AR331558,Aston Martin,2005,Yellow
1D7RE3BK1BS832226,Mazda,1993,Green
WDCYC3HF1EX295011,Nissan,2012,Fuscia
WBAXG5C52DD819442,Isuzu,1992,
1C4RDJDG5DC879749,Honda,2003,Green
2FMDK4KC0AB328487,Hyundai,1997,Crimson
2C3CA9CT3AH060988,Toyota,2010,
1D7RW3BK0AS604133,Ford,2007,Green
SCBFT7ZAXFC778550,Mazda,1996,Goldenrod
1G6DJ8E30C0906527,,,
3N1AB6AP8BL087409,Pontiac,2005,Purple
2C3CDXGJ6FH707329,Chevrolet,2004,Green
2G4GY5GV0B9825076,Ford,1995,Maroon
SALCR2BG0FH475501,GMC,2003,Pink
WAUHE98P49A493602,,,Maroon
2HNYD18471H989670,Dodge,2012,Blue
5NPDH4AEXDH140609,Nissan,2004,
5N1AR2MM8FC177093,Toyota,2006,Blue
JN1AZ4EH1FM031973,Holden,1995,Orange
1N6AA0CC2CN585479,Audi,1993,Violet
1GYS4BEF0BR305254,Land Rover,2001,Green
JN8AS5MT0CW543693,Audi,2003,Crimson
WAUDH78E06A271238,Cadillac,2010,Fuscia
WA1WYAFE2AD406278,Jaguar,1999,Yellow
1G4PP5SK0E4428118,Buick,1997,Khaki
1G4PT5SV8F4664717,Honda,2011,Yellow
WA1WMAFE0ED458736,Cadillac,2002,Aquamarine
WA1CMAFP3FA347332,Chevrolet,1999,
1NXBU4EE2AZ499303,Honda,2009,Crimson
1G4GA5GRXDF579414,Acura,1997,Teal
WDDHF8JB6DA857428,Audi,2001,Puce
SCFAB01E19G730613,Ford,1996,Pink
JN1AZ4EH4FM087275,Land Rover,2001,Orange
2C4RVAAG5CR082392,Dodge,2009,Blue
1G6AY5SX6F0408504,Oldsmobile,1994,Aquamarine
1FTSX2A56AE713058,Maybach,2011,Crimson
WAUDT74F65N078368,Ford,2006,Aquamarine
3VWKX7AJ3AM531838,Volvo,2008,Pink
WAUFGBFC0DN901409,Buick,2012,Green
1G4HP57278U743192,,,Maroon
SCBCC41NX9C120456,Hyundai,2011,Teal
SALSF2D46CA976050,Subaru,2007,
1G6AD5S38E0635829,Volkswagen,1999,Goldenrod
WBAVM5C52EV037363,Ford,1984,Red
JN1CV6FE0BM695888,Oldsmobile,1992,Blue
3VWF17AT1FM706289,Mitsubishi,2003,Yellow
WAUBF98E18A496764,Chevrolet,2006,Puce
1GD022CG3CZ633456,Jeep,2001,Aquamarine
1C4RDHAGXEC128757,Hyundai,2010,Maroon
5GAKVCED9BJ883019,,,Red
1G6DE5EY7B0464620,Chevrolet,2007,Pink
3C4PDCAB4DT069609,,,Mauv
WAUTFAFH1BN293814,Volkswagen,2011,
1FTNX2A53AE863481,Hyundai,1993,Puce
WAULC68E93A904304,GMC,2003,Purple
5J8TB4H34DL098713,GMC,1994,Teal
2C3CA5CV6AH448470,Lexus,2008,
1FMCU9C70AK039958,Cadillac,1997,Crimson
1G4GF5G31DF990326,Pontiac,2007,Orange
1D7RB1CP0BS469750,Ford,2007,Red
WAUJC68E45A216348,Mazda,1990,Pink
WAUVT54B03N216537,Volkswagen,1987,
JHMFA3F24AS778811,Jeep,2011,
1FA6P0G79F5061454,,,Aquamarine
JN1CV6FE5AM715423,Toyota,1997,
WAUVC68E25A178328,Ford,1998,Maroon
1N4AL3AP7EC479800,Subaru,2000,
1GYFK26239R649593,Mercury,1999,
WP0AD2A73EL325103,Mercedes-Benz,1997,Yellow
1FMEU7FE5AU687095,Buick,1998,Khaki
WUADU98E28N452740,Audi,1995,Purple
WAUMF68P16A453287,GMC,1992,Teal
WBAUN1C50CV434052,Ford,1992,Pink
1C3CDWBA9CD465422,,,Blue
1C4AJWAG0FL789662,Volvo,2011,Pink
5GAKVAKD9EJ597815,Porsche,1986,Pink
SCFAB05D09G322475,Pontiac,1986,Aquamarine
SALAG2D40AA198821,Jeep,2011,Turquoise
1C6RD6JT2CS742469,Mercedes-Benz,1993,Puce
5N1BA0NDXFN721662,Ford,1992,
2C3CDYCJ7DH145742,Volkswagen,1995,
JTHBB1BA1C2227400,,,Mauv
WAUMFAFRXEA671668,,,Orange
4USCK73402L872608,Ford,2010,
WBAVT13586A181214,Honda,1999,Blue
WAU4FBFL4BA003068,Land Rover,2001,Indigo
SALGS2DF9DA120410,Infiniti,2008,
1FTWX3D50AE165366,Maserati,2003,Mauv
WAUPL68E25A549576,Audi,1990,Red
KNAFZ6A34F5084652,Hummer,2000,Teal
JHMGE8G34BC817700,Subaru,2006,Puce
WAUNF98P48A944106,Pontiac,2005,Orange
WBAWV53538P874567,Toyota,2002,Green
WBAKA8C5XAC769193,,,
1C3CCBCG7DN824485,Rolls-Royce,2005,
1G4GJ5E38CF433171,,,Mauv
WAUDH98EX7A933789,Ford,1993,Khaki
2G4WF551911880589,Chrysler,2004,
1C4RDJEG1FC301830,Infiniti,2006,Crimson
WBA3G7C52EK983958,Ford,1998,Orange
WAUSF98E28A811619,Acura,2012,Puce
JTDBT4K39CL314473,Chevrolet,1993,Maroon
WBA3B9C56DF984984,Infiniti,2003,
1G4HR54K75U839835,,,Orange
5UXWX5C55CL563332,Bentley,2008,Yellow
1FTSW3B59AE476749,Chevrolet,2001,Maroon
SALGR2VF3FA757144,Land Rover,2012,Aquamarine
WDDHH8JBXFB968409,MINI,2011,Pink
SCBLE47K89C989533,Volkswagen,1989,Teal
JA32U1FU1AU053392,Kia,1995,
3C63D3NL3CG696480,Mercedes-Benz,1989,Green
3D7JB1EP1AG174303,Lexus,2007,Blue
5UXZV4C53CL838032,Toyota,2001,Pink
1FTMF1EW2AK730384,GMC,2002,Indigo
5FNRL5H23DB507340,Lamborghini,2008,Khaki
KNDJT2A24D7320913,Suzuki,1995,
3N1AB7AP8FL824670,Mercury,2008,Teal
5J8TB4H77GL202005,Cadillac,2008,
JHMFB4F25CS524496,Land Rover,2010,Pink
WBAPH735X9A702371,Mazda,1995,Purple
WAUDGAFL7BA706350,Audi,2008,Purple
KNDPB3A27C7902182,Hummer,2003,Pink
WBAAV33471E608427,Chrysler,2000,Orange
4A31K2DF3BE964894,Dodge,1999,Pink
WAUDF98E46A502367,Dodge,1994,Blue
1FTSW2B53AE449475,,,Purple
1B3CC4FB9AN616385,Mazda,2005,Pink
WAUDK78T59A853002,Eagle,1991,Indigo
WAUVFAFR4AA440649,GMC,1997,Turquoise
3N1BC1AP8BL541517,Mazda,2000,Orange
2G4GP5EX3E9528170,Lamborghini,2000,Orange
1G6DE5E58C0732663,Volkswagen,2006,Indigo
1G6AB5SXXE0981745,,,Yellow
WAUAH74F56N202328,Dodge,2012,Khaki
JTEBU5JR0A5877918,Acura,2004,Indigo
WAUMR94E38N896758,Pontiac,2004,Maroon
KMHGH4JH1FU142180,Volvo,2004,Aquamarine
1C3BC2FBXBN482717,Pontiac,2005,Mauv
55SWF4JB6FU455217,Pontiac,1967,Blue
1GD020CG0BF876114,Renault,1983,Teal
5N1AR2MM0EC733038,Pontiac,2004,Red
1N6AA0CJ5DN881421,Infiniti,2007,Violet
3N1CE2CP4FL695598,Saturn,2009,Turquoise
WBAUN1C59BV127218,Ford,1987,Indigo
WBAYB6C57FG580514,,,Blue
1G4GG5G31CF672086,Aston Martin,2012,
5GADX33L15D871687,Ford,2003,Maroon
3C3CFFBRXDT998942,GMC,1994,Orange
1C4RDJEG9FC719312,GMC,2000,Puce
5NPDH4AE3FH675722,Lexus,2009,Green
JH4CL96935C379725,Ford,1991,
5UXWX9C59F0134756,Dodge,2007,Green
SAJWA4DC7AM153490,Ford,2012,Teal
1FBNE3BL8DD391494,Dodge,2010,Indigo
3N1AB7AP2FY557240,Chevrolet,2005,
1N4AB7AP0EN506513,,,Fuscia
JM1NC2PF1E0437774,BMW,2011,Red
KNADM4A31C6077416,Chevrolet,1998,Green
WA19FAFL6DA907486,GMC,2008,Goldenrod
1FTEX1C85AF370316,Audi,2008,
JM3KE2BE9F0861272,Aston Martin,2011,
4A4AP3AU9EE694032,Kia,2009,Red
WAUHF78P09A639687,Lincoln,2010,
JN8AE2KP8E9137321,Mitsubishi,2000,Orange
2CTALBEW4A6737851,Acura,2006,Maroon
WAUKH98E37A183403,,,Aquamarine
WVGAV7AXXCW901741,Mercury,2009,Red
1C4NJCBA5FD005058,Audi,1986,Pink
JTHBL5EF5A5435254,Honda,2010,Yellow
JTHHE5BCXF5474430,Ford,2003,Turquoise
JN1AJ0HP8CM428868,Buick,1990,Khaki
3D7JB1EK8AG452604,Chevrolet,2008,Orange
JTDKTUD32ED895325,Pontiac,1994,Maroon
3C3CFFFH8ET512678,Ford,2001,Red
WBAKE3C54DE896103,Plymouth,1995,Fuscia
JM1NC2JF4E0787912,Volvo,1992,Red
1G6DS1ED8B0906187,Ford,1993,Violet
4T1BF3EK8AU906227,Chrysler,2006,Yellow
WAUDF78E06A139750,Chevrolet,2009,Blue
2T3BF4DVXBW972854,Volvo,2004,Indigo
3VW8S7AT1FM279959,GMC,1995,Mauv
SALAB2D46DA597607,BMW,1996,Goldenrod
1N6AA0CCXAN582648,Dodge,1997,Goldenrod
4USBT33493L106217,Oldsmobile,1999,Pink
1GYFC13299R922838,Chevrolet,1968,Maroon
SAJWA0EX6E8196999,Pontiac,1989,Purple
WAUJT54B44N233499,Pontiac,2008,Pink
WP0CB2A86CS084924,Subaru,1987,Goldenrod
1FTMF1E88AF936528,Kia,2007,Purple
SCFEBBAK1BG728305,Mazda,1989,Aquamarine
1G6DU6EV5A0508935,BMW,2001,Green
WBAFR9C50CD841385,Volvo,2006,Red
WAULT68E42A203278,Chevrolet,1997,Red
WVWDB7AJ0EW710841,Mazda,1997,Orange
JN8AZ2NC7E9263280,Volkswagen,2000,Fuscia
WBAKF3C5XCJ931584,Toyota,2002,Mauv
JM3KE2BE7F0001340,,,Goldenrod
1N6AD0CU0AC949259,Dodge,1993,Yellow
4T1BK1EB7EU877566,Mitsubishi,2010,Purple
WDDGF4HB5DG099380,Ford,1992,Green
1FTSX2A50AE685242,Porsche,1987,Violet
1G6YX36D595276753,Mercury,1989,
1N4AL3AP3EC245153,Corbin,1999,Indigo
3VW8S7AT2FM336086,Mercedes-Benz,2010,Goldenrod
JH4CL96937C742950,Dodge,1995,Fuscia
WAUDFBFL9AN057120,Geo,1992,Blue
1G6DJ8E36C0930198,Toyota,2001,Orange
WBABV13474J929128,Plymouth,1993,Yellow
KNAFT4A23C5128956,Land Rover,2002,Mauv
1G6DC5EG4A0171477,Ford,1995,Orange
1FTNS2EW3AD446059,Dodge,2003,Orange
WAUVT68E55A013230,Bentley,2011,
JTHBE1BL4E5242774,Chevrolet,2004,Fuscia
2G4WE567251128602,Volkswagen,2011,
SCFLDCFP2EG110992,Mercedes-Benz,1997,Aquamarine
WUADUAFG8CN711617,Chevrolet,2005,Orange
1GYEE53A390846574,Toyota,2011,
1G6YV36A085202067,GMC,2004,Green
WDDEJ9EBXEA209299,Toyota,1996,Red
1D7RE3GK7BS874151,Toyota,1993,Maroon
SCBCU7ZA6BC756734,,,Violet
WBAUC7C53AV378677,Ram,2012,Turquoise
1G4HP52K53U270490,Lexus,1996,
WAUVT68E83A403767,Pontiac,1974,Indigo
3VWF17AT3FM916456,Volvo,2011,Fuscia
WAUBF78E47A181038,BMW,2011,Aquamarine
1G4GE5GV4AF368190,Volkswagen,2010,Indigo
WAUDF98E88A674517,,,Puce
1G4GC5GC5BF512786,Pontiac,2004,Aquamarine
1C3CDFEB0FD819546,Ford,1972,Mauv
3VW1K7AJXCM837593,Dodge,2004,Purple
5UXWX7C51F0046353,Mercedes-Benz,2012,Pink
WBANE73566C406943,Mitsubishi,2002,Maroon
WBANF33587C179603,BMW,1997,Mauv
4T3BA3BB3AU735249,BMW,1996,Orange
WBADX1C50CJ421433,Chevrolet,1995,Green
2FMGK5BC5BB585620,Dodge,2006,Orange
WBSBR93454P731269,Acura,2012,Maroon
WP1AA2A28BL020507,Chevrolet,2010,Aquamarine
WBAUT9C58CA083841,Geo,1995,Maroon
WBADS33403G793126,Chrysler,2008,Puce
4T1BK1EB4FU796011,Ford,1997,Yellow
1GYS3DEF0ER657642,Mercury,2004,Goldenrod
2G4WS52J931886203,Kia,2008,Goldenrod
1G6DL8E3XD0523240,Chevrolet,2004,Indigo
WBAVA37578N349397,BMW,1998,
JHMZE2H54DS379453,BMW,2002,Violet
JN8AE2KP9F9221391,Subaru,2001,Crimson
WAUYGAFC7DN921112,,,Fuscia
3C4PDCAB6FT557656,Volvo,2012,Yellow
KNADM4A38C6432114,Mazda,1995,Crimson
1C4RDJEGXCC150689,,,Khaki
1GKS2GEJ5BR255551,Jeep,1997,Violet
WA1LMAFE1BD077671,Ford,2004,
5LMJJ3H58CE116484,Lexus,2012,Green
KMHCT4AE5FU618109,Cadillac,2008,Aquamarine
1C4RDHAG5EC272233,Ford,2000,
3D4PH1FG4BT210885,Ford,2001,Blue
WBALM5C51AE060182,Buick,1990,Khaki
1G6DM5ED3B0540110,Ford,2000,Indigo
1FTMF1EW9AF416420,Oldsmobile,1994,Teal
WDCGG0EBXDG179224,Citroën,1989,
5TFBY5F18BX956285,Mercedes-Benz,2004,Puce
1FTWF3C51AE308717,Mercedes-Benz,1993,Blue
JN1BY1AR7EM743097,Ford,2005,Fuscia
3VWF17AT4FM049939,Volkswagen,1996,Goldenrod
WDDLJ6FB9FA421391,Ford,1994,
WBALM73549E696523,Mazda,2011,Goldenrod
3LNHL2GC9BR494833,Nissan,2007,Mauv
JN8AZ1MU4DW670395,Ford,1994,Maroon
1C4RJEAG6EC144011,Infiniti,2011,Purple
WA1LFAFP1CA513093,BMW,2009,Fuscia
YV426MDA7F2512155,Infiniti,1998,Orange
1C3CDFBB3ED194076,Acura,2001,Green
SCFKDCEP7EG256902,Toyota,1994,Maroon
2G61N5S39E9283055,Porsche,2009,Red
1G6DZ67A390780178,Cadillac,2010,
3VWJX7AJ7AM816246,Suzuki,2005,Violet
3VW517AT7EM222749,Subaru,1989,Purple
3C63DPAL4CG587863,Saab,1989,Purple
3C6TD5MT4CG365338,Chevrolet,2007,Violet
5TDDK3DC9FS784699,Ford,2011,Fuscia
4T1BF1FK2FU311755,Daewoo,1999,Maroon
KMHGH4JH6CU772353,Chrysler,1992,Teal
WAUCFAFH9FN185060,Oldsmobile,2003,Pink
WAUDF98E58A381447,Subaru,1989,Khaki
3D7TT2CT4BG309612,Audi,2010,Red
1D4PT4GK3AW627720,Cadillac,2003,Orange
JTHBK1GGXD2200520,Lexus,2012,Aquamarine
WAUSH78E08A838655,Pontiac,2009,Blue
KNAFU6A26A5767063,Dodge,2007,Red
3D7TT2CT8BG744097,BMW,2009,
1G4GC5EG4AF566679,Audi,1996,Blue
5N1AZ2MH2FN984149,,,Violet
1G6DJ1EDXB0702266,Hyundai,2008,Teal
KNDJN2A29F7223011,Honda,2005,Puce
2G61R5S39D9745620,GMC,2000,Pink
1FMCU4K31BK036067,Volkswagen,1992,
WBANV13588B489569,Chevrolet,1963,Pink
JN1EY1AP7EM037551,Ford,2012,Khaki
WAUBFAFL7FA793389,Nissan,2011,Green
WAUKF98E38A104996,,,Violet
JN8AF5MR8BT121647,Volkswagen,2001,Indigo
WA1AY74L78D650260,Ford,1996,
WP0CA2A86ES480714,Chevrolet,2006,Goldenrod
19XFB4F20DE904609,BMW,2008,Turquoise
SCFAB223X2K035140,Oldsmobile,1994,Turquoise
WBA6B4C50DD215084,Volvo,2008,Green
1N6AA0CJ0FN860687,Land Rover,1995,
5UXFG43569L435331,Subaru,2006,Aquamarine
WBA3A5G53FN113913,Mazda,2006,Red
WAUMF98PX6A558296,Ford,1965,Fuscia
YV4952CY1C1320171,Dodge,2001,
WAUBGBFCXCN018205,Isuzu,2001,Maroon
SCFAB02A97G116076,,,Orange
3C4PDDBGXET438703,Hyundai,2011,Khaki
1G6DA5E55C0078927,Mercury,2001,
SCFAD01A46G526925,Ford,2008,Yellow
5LMJJ2H52AE770260,Pontiac,1986,Blue
1N6AF0KY3EN645528,Porsche,1986,
1LNHL9DKXDG552365,Mazda,2005,Turquoise
WAUNF78P37A705987,BMW,2008,Goldenrod
1N6AF0KX1EN277650,Chevrolet,2007,
WAULT68E25A548037,Volvo,1998,Fuscia
WAUDG68E45A624477,GMC,1996,
1C4RDJDGXEC640893,Mercedes-Benz,2012,Crimson
WBALW7C58CC815414,Pontiac,2006,Crimson
5GADV23W87D115870,Mazda,2012,Violet
19XFB2F59CE197958,Ford,2008,Violet
WBALM7C57EJ493451,,,Pink
WBAVM1C54EV236049,Hyundai,2003,
1LNHL9DR9CG656535,Oldsmobile,1994,Violet
JM1GJ1U50F1505188,Suzuki,1985,Pink
WBAWC73538E544165,Dodge,2005,Orange
1G4CU541554937312,Chevrolet,2004,Blue
WUAAU34298N355398,Chevrolet,1994,Blue
SCFEBBAK4BG873922,Buick,1991,Indigo
WAUKH98EX6A484829,Ford,2007,Violet
1FBNE3BL1DD483174,Pontiac,2008,Aquamarine
WVWAA7AJ1CW817237,Saab,2002,Purple
JTEBU4BF0AK156322,Chrysler,1997,
1GKS1KE0XCR429693,GMC,1997,Teal
WVWGD7AJ5EW733958,Pontiac,2002,Yellow
WBAUU3C54BA196002,Mercedes-Benz,2004,Crimson
1N6AA0ECXDN404577,Honda,2001,Red
JN8AF5MV3FT359814,BMW,2004,Orange
WBSDX9C50CE554860,,,
WP0CB2A83CS367460,BMW,2000,Teal
KNAFT4A22C5500724,Audi,1998,Fuscia
5TDDW5G17FS460712,Suzuki,2009,Khaki
5FRYD3H66GB253576,Pontiac,1991,Pink
1FTEX1C88AK297997,,,Puce
2G4GL5EX2F9956275,Dodge,1993,Teal
JN8AF5MR7BT273354,,,Violet
WA1CGBFE8ED082657,Mazda,1994,
1FTSW3B5XAE826843,Pontiac,1997,Goldenrod
1G6YV36A375818604,Mitsubishi,2005,Mauv
WA1MMBFE2AD459703,Porsche,2012,Maroon
KNAFX5A80E5595947,Hyundai,2001,
5FPYK1F21EB669793,Audi,1995,Violet
2G4WS52J931676264,Mazda,2009,
5N1CR2MN1EC003754,GMC,1995,Mauv
1GD01ZEG5BF894239,Audi,2010,Green
WAUDG94F85N363105,Lexus,2009,Crimson
YV4902NC1F1623536,Subaru,2006,Violet
1GYS3FEJXBR640634,Ford,2000,Orange
1D7RV1CT9BS367237,Chevrolet,2011,
WBAKG1C51CE984023,Mercedes-Benz,2006,Khaki
2G4GN5EC4B9754880,Honda,2005,Crimson
3D73M3HL5AG316000,Lexus,2011,
1GYFC26229R565892,BMW,2008,Blue
1GD120EG7BF811424,Land Rover,2008,Pink
WAUGL98E05A080988,Ford,1994,Orange
SALAB2D40CA616764,Suzuki,1995,Red
1G6DN57S040575943,Ford,1998,Maroon
JTDKDTB30E1509223,Ford,2001,Orange
JTDBT4K32B1890495,,,Maroon
WA1KK78R39A433554,Mercedes-Benz,2012,Blue
1C6RD6FP3CS554314,Maserati,2009,Maroon
4USBT33525L188447,Subaru,1995,Aquamarine
1G4HR54K614149780,Aston Martin,2012,Turquoise
WAUSFAFL8BA892443,Toyota,2009,Maroon
SCFFDAAE6CG915947,Saab,1988,
19UUA66215A001042,Honda,2012,Orange
WBA6B4C50ED792053,Chevrolet,2007,Turquoise
1G6AC5S39E0778937,Jeep,2010,Yellow
JTDKTUD35DD488386,,,
1G6DR57V080176888,,,Violet
WBA5A7C54FG361456,Mercury,1997,Orange
JM1CR2W37A0681677,Pontiac,1992,Turquoise
1G6DC5EG7A0192890,Mitsubishi,1987,Teal
WAUBF78E58A789040,Toyota,2008,Aquamarine
JN1AZ4EH0FM990913,Jaguar,2006,
WBABN33402P836022,Suzuki,1997,Crimson
WBAVM5C57FV315563,,,Goldenrod
WA1MMAFE3AD926444,GMC,2000,Puce
3VWKX8AJ9BM835778,Volvo,2010,Blue
1G6AE5SX8D0484926,Buick,1999,Indigo
2FMPK4J94FB231710,Acura,1994,
1G6AZ5SX7F0910421,Buick,2000,Purple
JTHBL5EF5F5273293,Ford,2007,Khaki
2HKRM3H34DH991627,Toyota,1996,Puce
WAUKH78EX6A440947,Kia,2002,Red
YV126MFBXF1060663,Pontiac,1985,
1FTMF1CW8AK814454,Ford,2012,Goldenrod
1HGCP2E31CA630939,Buick,1991,Violet
1FTWW3CY3AE297617,Chrysler,2009,Indigo
WAUGL98E36A726168,Saab,2006,Yellow
SAJWA0HP3EM840994,GMC,2008,Purple
2T1KE4EE1BC868104,Mazda,1988,Crimson
1C4NJPBA6ED010453,Mercury,1988,Khaki
SALME1D45CA718740,Dodge,2008,Blue
3C63DPGL1CG021277,,,Indigo
2C3CCADG8DH409113,Toyota,2011,Crimson
1C4NJPBAXDD643455,Buick,1987,Purple
